,num_infected,cities_infected,num_interactions
0,1000,1,0
1,1016,3,2
2,980,4,3
3,975,5,3
4,989,7,4
5,1056,11,7
6,1071,15,8
7,1176,22,14
8,1226,28,13
9,1260,36,15
10,1253,39,13
11,1238,45,13
12,1270,48,13
13,1256,48,13
14,1249,53,15
15,1310,60,20
16,1282,61,14
17,1301,61,18
18,1322,68,19
19,1277,71,13
20,1367,76,27
21,1342,76,16
22,1336,82,20
23,1284,82,16
24,1252,79,17
25,1276,82,19
26,1223,79,11
27,1213,74,19
28,1149,71,12
29,1195,75,21
30,1173,72,17
31,1182,74,19
32,1164,74,15
33,1130,76,15
34,1116,74,16
35,1094,76,16
36,1067,78,14
