,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5020.0,4,3
2,5036.0,19,17
3,4972.0,29,23
4,4915.0,40,31
5,4790.0,50,32
6,4580.0,59,32
7,4355.0,69,31
8,4248.0,77,42
9,3994.0,81,32
10,3867.0,83,46
11,3770.0,87,42
12,3654.0,90,39
13,3447.0,85,40
14,3284.0,89,44
15,3142.0,86,47
16,2995.0,90,41
17,2842.0,91,38
18,2648.0,88,32
19,2483.0,92,32
20,2390.0,96,43
21,2313.0,95,44
22,2134.0,94,27
23,1948.0,86,26
24,1779.0,89,23
25,1682.0,87,29
26,1592.0,80,28
27,1463.0,80,20
28,1385.0,81,23
29,1230.0,78,12
30,1124.0,73,15
31,1050.0,74,16
32,1019.0,74,20
33,985.0,74,20
34,869.0,69,10
35,800.0,63,13
36,719.0,59,9
