,num_infected,cities_infected,num_interactions
0,1000,1,0
1,984,3,2
2,1012,5,4
3,1069,10,7
4,1152,15,9
5,1110,18,6
6,1082,25,10
7,1111,29,11
8,1086,32,11
9,1102,32,12
10,1210,38,20
11,1196,41,12
12,1163,44,13
13,1157,46,13
14,1153,47,12
15,1195,50,16
16,1259,51,19
17,1230,49,14
18,1219,51,15
19,1212,57,17
20,1247,63,21
21,1264,64,17
22,1274,69,19
23,1246,68,16
24,1263,69,20
25,1308,70,24
26,1281,72,17
27,1328,78,23
28,1332,79,18
29,1337,77,22
30,1332,77,21
31,1320,77,19
32,1296,76,18
33,1365,77,28
34,1406,77,25
35,1391,77,20
36,1417,76,23
