,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,13,116.0
1,0,366,212,5,54.0
2,1,212,585,1,11.0
3,1,366,396,4,39.0
4,1,366,212,3,28.0
5,1,396,255,1,9.0
6,1,396,370,1,10.0
7,1,396,495,1,9.0
8,2,366,396,9,71.0
9,2,366,212,6,58.0
10,2,396,519,1,9.0
11,2,396,528,1,10.0
12,2,396,544,1,10.0
13,2,396,614,1,10.0
14,2,396,103,1,8.0
15,2,396,302,1,8.0
16,2,396,370,2,20.0
17,3,212,544,1,8.0
18,3,212,349,1,8.0
19,3,366,396,4,45.0
20,3,366,212,4,27.0
21,3,396,528,1,6.0
22,3,396,544,1,9.0
23,3,396,255,1,7.0
24,3,544,555,1,9.0
25,4,212,512,1,9.0
26,4,212,103,1,6.0
27,4,212,152,1,8.0
28,4,212,255,1,12.0
29,4,366,396,7,67.0
30,4,366,212,11,102.0
31,4,370,13,1,8.0
32,4,396,255,3,20.0
33,4,396,276,1,7.0
34,4,396,308,1,11.0
35,4,519,501,1,10.0
36,4,528,623,1,11.0
37,4,555,301,1,8.0
38,5,212,545,1,12.0
39,5,212,76,1,12.0
40,5,212,627,1,7.0
41,5,212,158,1,9.0
42,5,212,215,1,11.0
43,5,255,212,2,17.0
44,5,366,396,7,42.0
45,5,366,212,3,24.0
46,5,396,519,1,9.0
47,5,396,24,1,9.0
48,5,396,84,1,11.0
49,5,396,255,2,19.0
50,5,396,308,1,10.0
51,5,585,212,1,11.0
52,6,103,70,1,8.0
53,6,212,545,1,12.0
54,6,212,627,1,10.0
55,6,212,178,1,9.0
56,6,212,214,1,11.0
57,6,212,255,2,15.0
58,6,212,302,1,9.0
59,6,212,370,1,9.0
60,6,276,286,1,8.0
61,6,301,68,1,10.0
62,6,366,396,5,57.0
63,6,366,212,3,29.0
64,6,396,544,1,13.0
65,6,396,558,1,9.0
66,6,396,103,1,11.0
67,6,396,214,1,7.0
68,6,396,238,1,9.0
69,6,512,560,1,8.0
70,6,545,212,1,9.0
71,6,623,255,1,8.0
72,7,68,556,1,10.0
73,7,212,582,1,12.0
74,7,212,528,1,9.0
75,7,212,627,1,6.0
76,7,212,124,1,9.0
77,7,212,173,1,8.0
78,7,212,178,1,7.0
79,7,255,212,1,9.0
80,7,255,326,1,8.0
81,7,286,558,1,8.0
82,7,302,13,1,11.0
83,7,366,396,7,55.0
84,7,396,516,1,11.0
85,7,396,24,1,10.0
86,7,396,614,1,10.0
87,7,396,619,1,8.0
88,7,396,627,1,9.0
89,7,396,178,1,10.0
90,7,396,255,3,30.0
91,7,396,495,1,8.0
92,7,544,396,1,5.0
