,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,1870.0,3,2
2,1823.0,9,8
3,1611.0,13,9
4,1489.0,18,10
5,1301.0,21,8
6,1152.0,24,8
7,1013.0,28,7
8,928.0,33,13
9,881.0,39,18
10,791.0,42,10
11,704.0,40,10
12,642.0,41,14
13,542.0,38,7
14,467.0,39,7
15,421.0,35,8
16,378.0,33,8
17,354.0,31,9
18,322.0,32,7
19,252.0,32,1
20,215.0,27,4
21,166.0,26,1
22,130.0,22,2
23,107.0,20,2
24,83.0,15,1
25,60.0,15,0
26,41.0,11,0
27,41.0,8,2
28,34.0,9,1
29,30.0,7,1
30,29.0,6,1
31,28.0,7,1
32,19.0,7,0
33,12.0,5,0
34,7.0,4,0
35,3.0,2,0
36,1.0,1,0
