,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1154.0,3,2
2,1352.0,5,4
3,1609.0,10,8
4,1912.0,17,10
5,2329.0,24,14
6,2808.0,36,23
7,3366.0,45,24
8,4150.0,58,34
9,5049.0,70,40
10,6148.0,80,49
11,7553.0,91,72
12,9104.0,107,75
13,11160.0,118,105
14,13438.0,132,124
15,16222.0,138,156
16,19415.0,147,165
17,23461.0,160,204
18,28134.0,170,242
19,34209.0,178,303
20,41446.0,186,337
21,50342.0,196,426
22,61201.0,207,488
23,74046.0,218,537
24,90381.0,230,644
25,110006.0,242,748
26,133499.0,252,842
27,163005.0,266,931
28,198663.0,278,1058
29,243730.0,289,1146
30,298482.0,304,1312
31,364187.0,310,1367
32,443371.0,319,1466
33,540919.0,335,1594
34,659866.0,341,1705
35,808461.0,349,1804
36,988337.0,358,1870
