,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4890.0,3,2
2,4917.0,19,20
3,4964.0,29,22
4,4785.0,44,30
5,4659.0,61,42
6,4469.0,69,35
7,4254.0,76,39
8,4143.0,82,45
9,3991.0,85,35
10,3808.0,86,40
11,3601.0,90,43
12,3524.0,87,52
13,3363.0,90,46
14,3224.0,98,45
15,2997.0,97,36
16,2803.0,99,35
17,2754.0,96,44
18,2594.0,98,37
19,2578.0,97,48
20,2499.0,97,43
21,2360.0,95,34
22,2155.0,87,26
23,2006.0,87,24
24,1928.0,91,35
25,1742.0,91,19
26,1631.0,85,24
27,1500.0,83,21
28,1491.0,85,30
29,1312.0,87,11
30,1230.0,78,20
31,1124.0,72,16
32,1112.0,68,23
33,997.0,67,12
34,956.0,65,19
35,912.0,64,19
36,873.0,62,19
