,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5845.0,3,2
2,7329.0,17,17
3,9105.0,35,33
4,11000.0,53,47
5,13441.0,76,73
6,16792.0,89,89
7,20513.0,113,133
8,25073.0,126,141
9,30949.0,136,191
10,36817.0,144,206
11,44404.0,153,291
12,53914.0,167,343
13,65506.0,178,412
14,80063.0,186,484
15,97444.0,195,518
16,118579.0,213,670
17,143817.0,220,765
18,176012.0,238,869
19,214722.0,247,974
20,260464.0,262,1079
21,318088.0,282,1205
22,387184.0,293,1313
23,472350.0,308,1446
24,575069.0,315,1534
25,700290.0,323,1607
26,855420.0,329,1785
27,1048500.0,341,1881
28,1275094.0,350,1993
29,1559802.0,361,2024
30,1906641.0,364,2119
31,2332730.0,371,2234
32,2847769.0,381,2319
33,3477652.0,392,2410
34,4249988.0,409,2491
35,5198003.0,417,2582
36,6350773.0,434,2672
