,num_infected,cities_infected,num_interactions
0,2000,1,0
1,2168,3,2
2,2471,8,7
3,2742,18,13
4,2952,27,18
5,3235,41,25
6,3513,51,32
7,3808,57,26
8,4168,68,38
9,4589,81,53
10,4946,85,51
11,5389,88,54
12,5839,92,64
13,6337,93,63
14,6942,101,82
15,7458,104,76
16,8113,113,89
17,8821,122,97
18,9502,128,107
19,10467,138,129
20,11232,144,122
21,11971,146,117
22,13087,153,156
23,14241,159,163
24,15320,160,169
25,16466,168,190
26,18119,170,210
27,19668,174,228
28,21342,178,246
29,23218,187,263
30,25461,195,302
31,27383,196,288
32,30122,203,359
33,32445,207,339
34,35226,207,373
35,38183,215,410
36,42157,224,470
