,num_infected,cities_infected,num_interactions
0,3000,1,0
1,3104,3,2
2,3220,12,11
3,3353,21,16
4,3446,32,19
5,3468,37,28
6,3597,47,24
7,3678,52,40
8,3736,59,33
9,3741,64,25
10,3822,71,39
11,3972,75,49
12,4147,87,54
13,4369,94,62
14,4458,96,53
15,4456,96,49
16,4625,99,60
17,4758,103,63
18,4871,107,67
19,4901,111,61
20,4970,119,71
21,5120,123,66
22,5094,126,60
23,5324,128,91
24,5367,129,71
25,5546,132,84
26,5550,131,72
27,5741,134,89
28,5938,139,94
29,6065,139,90
30,6364,145,105
31,6433,147,89
32,6470,152,85
33,6672,157,107
34,6739,158,91
35,6898,153,99
36,7026,157,100
