,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2256.0,3,2
2,2476.0,12,11
3,2825.0,21,14
4,3089.0,33,24
5,3298.0,43,21
6,3526.0,51,28
7,3861.0,61,35
8,4305.0,72,43
9,4610.0,80,43
10,4905.0,85,44
11,5268.0,92,53
12,5775.0,103,67
13,6185.0,113,65
14,6777.0,119,84
15,7396.0,121,77
16,7981.0,126,88
17,8585.0,130,91
18,9100.0,129,100
19,9880.0,131,124
20,10809.0,132,135
21,11704.0,136,140
22,12656.0,141,148
23,13927.0,148,181
24,15074.0,154,169
25,16378.0,161,187
26,17836.0,172,211
27,19261.0,179,227
28,20810.0,186,237
29,22613.0,184,263
30,24367.0,192,274
31,26368.0,192,289
32,28606.0,197,321
33,31442.0,201,367
34,34418.0,202,390
35,37538.0,207,424
36,41034.0,214,465
