,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4697.0,4,3
2,5834.0,17,16
3,6966.0,31,26
4,8753.0,43,29
5,10707.0,64,53
6,13106.0,83,68
7,15994.0,90,98
8,19362.0,104,123
9,23701.0,113,156
10,29020.0,125,190
11,35186.0,138,241
12,42956.0,147,308
13,51701.0,157,320
14,62577.0,174,394
15,75640.0,186,464
16,92970.0,198,591
17,112734.0,213,648
18,136823.0,228,750
19,166274.0,241,838
20,202486.0,249,965
21,247700.0,264,1074
22,302741.0,275,1183
23,368362.0,288,1320
24,449128.0,296,1430
25,548550.0,303,1503
26,669311.0,310,1638
27,819177.0,326,1747
28,999559.0,334,1829
29,1224757.0,344,1930
30,1493992.0,351,2031
31,1823114.0,363,2116
32,2224313.0,367,2183
33,2714851.0,378,2275
34,3320128.0,390,2352
35,4056978.0,402,2470
36,4956421.0,414,2553
