,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4296.0,3,2
2,3613.0,14,13
3,3158.0,23,15
4,2652.0,30,15
5,2283.0,37,17
6,1953.0,40,18
7,1586.0,39,16
8,1357.0,39,12
9,1105.0,40,10
10,902.0,38,11
11,757.0,41,10
12,625.0,40,11
13,496.0,35,7
14,374.0,29,3
15,305.0,29,6
16,238.0,24,4
17,201.0,23,5
18,151.0,21,1
19,126.0,21,4
20,106.0,17,3
21,93.0,16,3
22,62.0,13,0
23,42.0,10,0
24,27.0,7,0
25,19.0,7,0
26,11.0,5,0
27,6.0,4,0
28,2.0,1,0
29,1.0,1,0
30,0.0,0,0
31,0.0,0,0
32,0.0,0,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
