,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4631.0,3,2
2,4196.0,13,12
3,3803.0,23,15
4,3516.0,32,19
5,3163.0,40,22
6,2890.0,49,28
7,2741.0,54,24
8,2408.0,55,19
9,2156.0,60,22
10,2007.0,61,28
11,1820.0,64,24
12,1618.0,69,24
13,1414.0,72,18
14,1257.0,70,18
15,1137.0,72,21
16,999.0,71,16
17,857.0,65,11
18,755.0,61,15
19,656.0,56,11
20,543.0,54,6
21,505.0,56,14
22,402.0,48,3
23,322.0,44,3
24,264.0,43,4
25,244.0,37,7
26,208.0,31,4
27,156.0,24,1
28,121.0,22,1
29,94.0,19,1
30,72.0,17,1
31,82.0,18,4
32,80.0,14,3
33,72.0,13,2
34,61.0,12,1
35,67.0,13,3
36,49.0,11,0
