,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,2627.0,4,3
2,2215.0,11,11
3,2000.0,21,15
4,1628.0,23,8
5,1359.0,29,11
6,1129.0,32,11
7,926.0,30,6
8,732.0,26,7
9,574.0,25,5
10,481.0,23,9
11,398.0,18,3
12,337.0,19,5
13,264.0,19,2
14,216.0,17,4
15,176.0,17,4
16,132.0,14,1
17,98.0,13,1
18,66.0,10,0
19,45.0,7,0
20,30.0,5,0
21,20.0,4,0
22,13.0,3,0
23,9.0,3,0
24,10.0,3,1
25,6.0,3,0
26,3.0,1,0
27,2.0,1,0
28,1.0,1,0
29,0.0,0,0
30,0.0,0,0
31,0.0,0,0
32,0.0,0,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
