,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,1952.0,4,3
2,1999.0,11,9
3,2036.0,20,15
4,2018.0,28,15
5,1936.0,35,11
6,1816.0,38,16
7,1753.0,44,17
8,1627.0,46,16
9,1588.0,47,20
10,1478.0,50,14
11,1376.0,49,16
12,1402.0,57,31
13,1372.0,62,23
14,1295.0,64,21
15,1244.0,64,24
16,1154.0,66,15
17,1054.0,65,15
18,978.0,67,16
19,968.0,63,21
20,909.0,60,13
21,874.0,62,17
22,766.0,61,7
23,691.0,54,10
24,606.0,50,6
25,513.0,47,3
26,451.0,43,5
27,402.0,42,6
28,341.0,35,3
29,334.0,34,8
30,291.0,32,3
31,242.0,27,2
32,212.0,25,3
33,182.0,22,2
34,157.0,19,2
35,165.0,21,5
36,151.0,20,3
