,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,6102.0,3,2
2,7330.0,12,13
3,8872.0,29,25
4,10929.0,57,58
5,13391.0,72,64
6,16340.0,90,84
7,20057.0,102,113
8,24841.0,119,165
9,30308.0,129,188
10,36672.0,140,219
11,45158.0,163,286
12,54790.0,177,338
13,66846.0,191,427
14,80812.0,202,488
15,98878.0,209,572
16,120775.0,220,700
17,146881.0,229,771
18,179080.0,252,893
19,218602.0,267,1012
20,267338.0,278,1089
21,323892.0,290,1218
22,396028.0,300,1342
23,483851.0,305,1453
24,589357.0,312,1538
25,718870.0,321,1674
26,878109.0,329,1743
27,1070469.0,339,1886
28,1306142.0,349,1975
29,1594858.0,359,2064
30,1945809.0,365,2135
31,2375592.0,378,2244
32,2897448.0,388,2337
33,3537690.0,391,2396
34,4316398.0,401,2493
35,5282459.0,412,2563
36,6457024.0,420,2680
