,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4489.0,3,2
2,4836.0,11,11
3,5246.0,20,14
4,5606.0,35,28
5,5989.0,49,29
6,6644.0,62,48
7,7106.0,71,43
8,7734.0,82,59
9,8210.0,87,62
10,8853.0,96,74
11,9550.0,105,85
12,10375.0,113,93
13,11151.0,119,95
14,11976.0,121,99
15,13120.0,133,127
16,14134.0,137,135
17,15509.0,147,145
18,17028.0,153,177
19,18466.0,161,190
20,20002.0,165,203
21,21725.0,170,220
22,23541.0,174,235
23,25870.0,177,273
24,27979.0,178,279
25,30616.0,186,318
26,33059.0,200,325
27,36485.0,205,398
28,39604.0,210,396
29,42862.0,214,402
30,46734.0,221,453
31,50598.0,226,485
32,55196.0,236,527
33,60491.0,239,592
34,65854.0,240,575
35,72298.0,239,657
36,78444.0,246,650
