,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,6042.0,3,2
2,7309.0,16,18
3,9144.0,34,29
4,11341.0,55,44
5,13794.0,72,61
6,16793.0,87,79
7,20087.0,96,92
8,24114.0,109,127
9,29100.0,122,158
10,35659.0,138,219
11,43047.0,149,249
12,52624.0,162,335
13,64528.0,177,402
14,78987.0,185,460
15,95911.0,198,542
16,117167.0,210,634
17,142287.0,225,714
18,173958.0,248,860
19,212422.0,265,961
20,259176.0,271,1032
21,315751.0,279,1142
22,385121.0,289,1269
23,469938.0,303,1418
24,572953.0,314,1515
25,701206.0,332,1667
26,854977.0,339,1740
27,1040959.0,350,1835
28,1271139.0,354,1921
29,1556624.0,362,2060
30,1897962.0,373,2145
31,2317112.0,378,2196
32,2829138.0,384,2291
33,3462201.0,400,2403
34,4238301.0,407,2495
35,5182151.0,413,2591
36,6338624.0,423,2659
