,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,2789.0,3,2
2,2753.0,13,13
3,2708.0,22,12
4,2638.0,30,18
5,2569.0,40,19
6,2589.0,51,27
7,2430.0,60,21
8,2340.0,63,29
9,2208.0,67,26
10,2076.0,72,22
11,1983.0,72,29
12,1919.0,74,26
13,1799.0,76,20
14,1756.0,77,27
15,1636.0,75,21
16,1544.0,78,22
17,1513.0,80,23
18,1425.0,79,23
19,1292.0,77,15
20,1240.0,74,23
21,1127.0,72,14
22,1041.0,72,17
23,973.0,69,16
24,887.0,63,13
25,817.0,62,13
26,768.0,57,13
27,706.0,57,12
28,644.0,55,10
29,569.0,47,7
30,536.0,46,10
31,479.0,45,5
32,473.0,46,12
33,446.0,45,9
34,426.0,44,9
35,374.0,41,4
36,337.0,39,5
