,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3476.0,3,2
2,4013.0,7,6
3,4934.0,18,15
4,6032.0,37,29
5,7520.0,51,44
6,9328.0,72,60
7,11235.0,82,76
8,13630.0,97,82
9,16494.0,111,113
10,20117.0,121,141
11,24502.0,133,194
12,29573.0,140,195
13,35660.0,155,246
14,43587.0,165,310
15,53055.0,180,383
16,64474.0,195,426
17,79095.0,204,513
18,97553.0,219,614
19,118943.0,230,691
20,145366.0,237,822
21,176237.0,254,883
22,214289.0,262,1019
23,260678.0,275,1099
24,317552.0,290,1253
25,387628.0,296,1339
26,472914.0,310,1466
27,579205.0,318,1586
28,708444.0,322,1664
29,866882.0,329,1793
30,1058606.0,347,1887
31,1291538.0,360,1975
32,1577590.0,366,2062
33,1927166.0,372,2154
34,2359888.0,379,2244
35,2879205.0,389,2296
36,3516687.0,399,2406
