,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,3989.0,4,3
2,3134.0,12,10
3,2458.0,17,8
4,1900.0,26,17
5,1549.0,34,15
6,1201.0,35,10
7,968.0,35,12
8,789.0,37,16
9,604.0,31,8
10,462.0,30,8
11,328.0,28,4
12,223.0,16,2
13,153.0,14,1
14,121.0,13,3
15,101.0,15,4
16,79.0,15,2
17,54.0,13,1
18,31.0,11,0
19,23.0,7,1
20,12.0,6,0
21,5.0,3,0
22,2.0,1,0
23,1.0,1,0
24,0.0,0,0
25,0.0,0,0
26,0.0,0,0
27,0.0,0,0
28,0.0,0,0
29,0.0,0,0
30,0.0,0,0
31,0.0,0,0
32,0.0,0,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
