,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4870.0,3,2
2,4881.0,18,20
3,4773.0,29,19
4,4576.0,42,28
5,4418.0,50,28
6,4240.0,61,36
7,4182.0,69,42
8,3992.0,78,35
9,3838.0,83,35
10,3662.0,86,37
11,3370.0,87,31
12,3142.0,89,33
13,3128.0,90,47
14,2902.0,88,29
15,2760.0,92,35
16,2598.0,86,34
17,2432.0,84,33
18,2312.0,85,36
19,2238.0,88,39
20,2107.0,86,29
21,2050.0,85,34
22,1857.0,86,22
23,1754.0,87,31
24,1594.0,83,18
25,1472.0,84,22
26,1407.0,86,27
27,1260.0,86,13
28,1178.0,84,19
29,1070.0,76,14
30,1003.0,73,18
31,903.0,71,12
32,859.0,71,19
33,775.0,67,11
34,760.0,67,18
35,685.0,61,10
36,680.0,58,17
