,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1259.0,3,2
2,1528.0,5,4
3,1894.0,9,6
4,2415.0,17,15
5,2851.0,25,17
6,3459.0,42,31
7,4141.0,56,37
8,5217.0,62,44
9,6264.0,67,46
10,7615.0,82,71
11,9086.0,97,78
12,11036.0,105,85
13,13352.0,113,108
14,16038.0,122,140
15,19378.0,132,172
16,23675.0,144,212
17,28527.0,163,242
18,34601.0,178,299
19,42491.0,191,376
20,51322.0,203,406
21,62734.0,216,500
22,76668.0,223,583
23,92984.0,237,621
24,112919.0,249,741
25,138218.0,265,853
26,167923.0,272,912
27,204551.0,280,1065
28,249400.0,287,1174
29,304337.0,299,1288
30,370892.0,313,1368
31,451598.0,319,1493
32,549860.0,327,1588
33,673435.0,334,1723
34,824257.0,342,1800
35,1004966.0,350,1891
36,1228490.0,356,1986
