,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,6113.0,3,2
2,7612.0,11,11
3,9310.0,35,32
4,11254.0,53,42
5,13620.0,71,75
6,16783.0,89,90
7,20229.0,100,110
8,24855.0,110,152
9,30293.0,129,165
10,36880.0,138,230
11,44965.0,152,277
12,54167.0,162,309
13,65362.0,174,374
14,78692.0,186,418
15,95747.0,197,526
16,115885.0,206,615
17,140763.0,211,700
18,171861.0,228,814
19,209165.0,243,957
20,254851.0,261,1047
21,311268.0,271,1189
22,380199.0,291,1255
23,463278.0,308,1393
24,565306.0,320,1532
25,689215.0,332,1639
26,841002.0,339,1730
27,1029301.0,352,1862
28,1256008.0,359,1954
29,1530853.0,364,2044
30,1871781.0,373,2113
31,2286618.0,382,2225
32,2795520.0,389,2285
33,3411489.0,402,2365
34,4170111.0,411,2472
35,5092091.0,419,2548
36,6241201.0,434,2638
