,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,38,340.0
1,0,366,212,35,312.0
2,1,212,158,1,8.0
3,1,212,178,1,11.0
4,1,212,349,1,8.0
5,1,212,585,1,9.0
6,1,366,396,42,454.0
7,1,366,212,33,290.0
8,1,396,516,1,9.0
9,1,396,544,1,8.0
10,1,396,627,2,21.0
11,1,396,178,1,10.0
12,1,396,255,2,19.0
13,1,396,276,1,9.0
14,2,178,278,1,9.0
15,2,178,70,1,10.0
16,2,212,24,1,11.0
17,2,212,238,1,8.0
18,2,212,255,1,8.0
19,2,212,302,2,24.0
20,2,212,370,1,8.0
21,2,212,453,1,7.0
22,2,349,286,1,10.0
23,2,366,396,28,228.0
24,2,366,212,28,280.0
25,2,396,531,1,10.0
26,2,396,615,1,8.0
27,2,396,563,3,37.0
28,2,396,103,1,10.0
29,2,396,627,1,10.0
30,2,396,145,3,22.0
31,2,396,238,1,11.0
32,2,396,255,2,16.0
33,2,396,370,1,10.0
34,2,516,396,1,7.0
35,2,585,212,1,9.0
36,3,158,396,1,5.0
37,3,178,212,1,9.0
38,3,212,8,1,10.0
39,3,212,24,1,7.0
40,3,212,558,1,7.0
41,3,212,63,1,9.0
42,3,212,598,1,11.0
43,3,212,616,1,6.0
44,3,212,627,1,7.0
45,3,212,145,1,10.0
46,3,212,160,1,7.0
47,3,212,214,1,8.0
48,3,212,255,2,18.0
49,3,212,302,1,8.0
50,3,212,345,1,9.0
51,3,212,370,1,11.0
52,3,212,585,1,6.0
53,3,212,452,1,8.0
54,3,212,453,1,11.0
55,3,212,487,1,11.0
56,3,212,505,1,6.0
57,3,366,396,32,301.0
58,3,366,212,27,252.0
59,3,370,212,1,10.0
60,3,396,519,1,8.0
61,3,396,24,1,9.0
62,3,396,544,3,24.0
63,3,396,614,1,8.0
64,3,396,103,1,10.0
65,3,396,145,2,18.0
66,3,396,238,2,22.0
67,3,396,255,1,12.0
68,3,396,276,1,9.0
69,3,396,302,1,6.0
70,3,396,414,1,9.0
71,3,396,453,1,10.0
72,4,8,13,1,9.0
73,4,145,70,1,7.0
74,4,145,381,1,8.0
75,4,212,5,1,8.0
76,4,212,16,1,7.0
77,4,212,24,1,8.0
78,4,212,558,1,12.0
79,4,212,619,1,9.0
80,4,212,214,1,11.0
81,4,212,232,1,12.0
82,4,212,238,1,11.0
83,4,212,255,1,10.0
84,4,212,273,1,8.0
85,4,212,275,1,8.0
86,4,212,276,1,9.0
87,4,212,323,1,7.0
88,4,212,349,2,17.0
89,4,212,453,1,10.0
90,4,214,13,1,10.0
91,4,255,212,1,6.0
92,4,345,254,1,10.0
93,4,366,396,37,376.0
94,4,366,212,24,215.0
95,4,370,396,1,7.0
96,4,396,516,1,11.0
97,4,396,519,1,6.0
98,4,396,558,1,9.0
99,4,396,614,1,9.0
100,4,396,103,1,6.0
101,4,396,111,1,9.0
102,4,396,627,3,25.0
103,4,396,145,1,10.0
104,4,396,255,5,46.0
105,4,396,276,2,24.0
106,4,396,302,1,7.0
107,4,453,396,1,9.0
108,4,487,212,1,8.0
109,4,531,212,1,10.0
110,4,544,70,1,8.0
111,4,544,501,1,8.0
112,4,563,212,1,8.0
113,4,585,212,1,8.0
114,4,598,396,1,6.0
115,5,212,63,1,10.0
116,5,212,619,1,9.0
117,5,212,627,1,7.0
118,5,212,178,1,8.0
119,5,212,214,1,10.0
120,5,212,232,1,9.0
121,5,212,255,2,22.0
122,5,212,345,1,9.0
123,5,212,370,2,10.0
124,5,212,449,1,8.0
125,5,212,495,1,8.0
126,5,232,212,1,7.0
127,5,255,13,1,13.0
128,5,255,501,2,15.0
129,5,275,254,1,10.0
130,5,302,141,1,8.0
131,5,366,396,35,342.0
132,5,366,212,37,333.0
133,5,396,519,2,17.0
134,5,396,38,3,29.0
135,5,396,558,1,9.0
136,5,396,103,1,7.0
137,5,396,616,1,7.0
138,5,396,627,1,8.0
139,5,396,145,1,8.0
140,5,396,158,1,10.0
141,5,396,255,4,41.0
142,5,396,276,2,19.0
143,5,396,370,1,9.0
144,5,396,385,1,8.0
145,5,396,414,1,10.0
146,5,396,495,1,9.0
147,5,453,382,1,10.0
148,5,501,370,1,9.0
149,5,544,623,1,9.0
150,5,544,425,1,7.0
151,5,558,13,1,8.0
152,5,563,212,1,8.0
153,6,8,212,1,11.0
154,6,13,12,1,10.0
155,6,24,278,1,11.0
156,6,63,623,1,9.0
157,6,70,51,1,11.0
158,6,145,164,1,11.0
159,6,212,512,1,10.0
160,6,212,545,1,7.0
161,6,212,558,2,22.0
162,6,212,565,1,7.0
163,6,212,574,1,9.0
164,6,212,76,1,7.0
165,6,212,93,1,8.0
166,6,212,619,1,8.0
167,6,212,627,1,7.0
168,6,212,214,1,11.0
169,6,212,238,1,7.0
170,6,212,255,3,29.0
171,6,212,273,2,16.0
172,6,212,276,1,11.0
173,6,212,279,1,8.0
174,6,212,302,1,7.0
175,6,212,563,1,8.0
176,6,212,378,1,9.0
177,6,212,388,1,10.0
178,6,212,405,1,10.0
179,6,212,407,1,6.0
180,6,212,412,3,25.0
181,6,212,585,1,6.0
182,6,238,451,1,10.0
183,6,255,278,1,7.0
184,6,255,560,1,10.0
185,6,255,212,1,7.0
186,6,273,13,1,10.0
187,6,275,212,1,7.0
188,6,278,125,1,9.0
189,6,302,560,1,9.0
190,6,349,13,1,8.0
191,6,349,212,1,7.0
192,6,366,396,22,198.0
193,6,366,212,35,345.0
194,6,370,212,1,9.0
195,6,381,255,1,10.0
