,num_infected,cities_infected,num_interactions
0,2000,1,0
1,1885,3,2
2,1776,4,3
3,1712,9,8
4,1729,17,11
5,1688,26,14
6,1572,30,14
7,1556,39,19
8,1529,47,18
9,1387,51,13
10,1330,50,15
11,1307,49,21
12,1269,53,19
13,1210,55,17
14,1117,58,16
15,1092,54,17
16,1038,53,15
17,916,52,8
18,799,51,5
19,761,51,15
20,699,48,9
21,639,47,10
22,609,48,11
23,546,46,7
24,501,45,8
25,496,42,12
26,455,39,7
27,387,38,3
28,357,37,7
29,340,35,7
30,283,34,1
31,255,32,4
32,225,29,3
33,195,28,2
34,166,25,2
35,179,26,6
36,170,27,4
