,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,3987.0,3,2
2,3207.0,14,14
3,2533.0,20,13
4,1968.0,27,14
5,1521.0,33,13
6,1211.0,34,16
7,924.0,33,11
8,663.0,28,5
9,528.0,29,10
10,379.0,27,4
11,295.0,22,6
12,226.0,18,5
13,160.0,14,2
14,129.0,14,4
15,112.0,15,4
16,86.0,12,3
17,68.0,12,2
18,49.0,10,1
19,33.0,9,1
20,18.0,7,0
21,10.0,6,0
22,4.0,4,0
23,0.0,0,0
24,0.0,0,0
25,0.0,0,0
26,0.0,0,0
27,0.0,0,0
28,0.0,0,0
29,0.0,0,0
30,0.0,0,0
31,0.0,0,0
32,0.0,0,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
