,num_infected,cities_infected,num_interactions
0,3000,1,0
1,3059,3,2
2,2991,8,7
3,2901,19,14
4,2845,27,16
5,2758,42,34
6,2633,47,24
7,2591,51,25
8,2527,61,28
9,2401,63,22
10,2242,62,22
11,2152,66,29
12,2128,68,34
13,2041,67,30
14,1927,66,27
15,1845,64,28
16,1773,67,26
17,1706,68,28
18,1630,69,30
19,1589,70,27
20,1478,70,21
21,1375,75,18
22,1241,69,15
23,1128,71,14
24,1058,69,16
25,951,65,12
26,900,68,16
27,841,69,14
28,759,65,11
29,683,64,9
30,619,61,9
31,606,58,14
32,542,56,7
33,488,54,8
34,447,52,8
35,406,46,7
36,344,45,3
