,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3612.0,3,2
2,3414.0,6,7
3,3139.0,21,19
4,2861.0,29,19
5,2625.0,36,17
6,2374.0,42,21
7,2166.0,49,27
8,1963.0,53,20
9,1749.0,57,23
10,1533.0,57,16
11,1385.0,57,19
12,1249.0,57,21
13,1140.0,57,20
14,1068.0,59,21
15,971.0,59,21
16,794.0,58,8
17,708.0,54,14
18,632.0,51,13
19,488.0,49,1
20,401.0,41,5
21,351.0,35,7
22,286.0,31,3
23,225.0,29,2
24,200.0,25,5
25,165.0,22,2
26,130.0,20,1
27,114.0,18,3
28,81.0,15,0
29,64.0,13,1
30,60.0,12,2
31,42.0,11,0
32,37.0,10,1
33,24.0,6,0
34,24.0,6,1
35,16.0,5,0
36,10.0,3,0
