,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,2389.0,3,2
2,1900.0,11,10
3,1532.0,14,9
4,1205.0,17,10
5,971.0,27,14
6,762.0,27,9
7,573.0,28,7
8,445.0,25,7
9,371.0,24,11
10,276.0,24,4
11,221.0,22,6
12,174.0,23,5
13,142.0,19,5
14,118.0,18,5
15,78.0,15,1
16,48.0,12,0
17,51.0,12,3
18,29.0,7,0
19,16.0,5,0
20,8.0,4,0
21,10.0,3,1
22,5.0,2,0
23,2.0,1,0
24,1.0,1,0
25,0.0,0,0
26,0.0,0,0
27,0.0,0,0
28,0.0,0,0
29,0.0,0,0
30,0.0,0,0
31,0.0,0,0
32,0.0,0,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
