,num_infected,cities_infected,num_interactions
0,2000,1,0
1,1902,3,2
2,1836,5,4
3,1751,11,8
4,1704,15,7
5,1573,24,11
6,1503,28,9
7,1423,31,10
8,1449,37,18
9,1486,44,20
10,1428,50,17
11,1460,51,22
12,1387,51,18
13,1315,55,17
14,1205,53,15
15,1166,54,18
16,1106,54,17
17,1025,51,13
18,996,50,20
19,941,52,15
20,903,50,15
21,830,49,12
22,789,51,13
23,704,53,8
24,608,51,5
25,536,48,6
26,498,47,10
27,441,46,6
28,399,38,7
29,386,39,9
30,336,37,4
31,311,35,6
32,269,31,3
33,261,32,6
34,228,27,2
35,195,25,2
36,160,21,1
