,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4401.0,3,2
2,4712.0,12,11
3,5179.0,26,24
4,5576.0,43,36
5,6053.0,54,37
6,6459.0,68,45
7,6948.0,78,42
8,7732.0,89,65
9,8396.0,100,69
10,8973.0,108,80
11,9918.0,119,99
12,10891.0,128,120
13,11747.0,134,105
14,12782.0,139,127
15,14003.0,152,158
16,15113.0,154,151
17,16524.0,158,170
18,18015.0,165,204
19,20209.0,167,241
20,21726.0,174,218
21,23570.0,183,243
22,25635.0,181,292
23,28005.0,187,300
24,30658.0,195,316
25,33550.0,199,334
26,36506.0,201,372
27,39854.0,207,400
28,43688.0,207,442
29,47384.0,213,475
30,51607.0,217,489
31,56194.0,226,540
32,60819.0,230,558
33,66274.0,235,623
34,71957.0,236,614
35,78615.0,246,696
36,85782.0,252,741
