,num_infected,cities_infected,num_interactions
0,2000,1,0
1,1998,3,2
2,2018,6,6
3,2078,9,7
4,2023,13,6
5,2082,21,13
6,2179,27,14
7,2185,36,17
8,2238,47,23
9,2204,51,15
10,2204,55,19
11,2235,60,20
12,2297,65,31
13,2310,67,25
14,2329,66,26
15,2283,65,24
16,2353,68,33
17,2401,69,35
18,2375,68,27
19,2468,70,41
20,2561,75,34
21,2712,80,42
22,2761,85,41
23,2762,90,35
24,2744,92,34
25,2727,87,32
26,2699,90,34
27,2669,92,31
28,2765,96,47
29,2876,101,49
30,2975,103,47
31,3060,105,51
32,3041,106,39
33,3116,107,50
34,3162,113,51
35,3277,119,57
36,3210,116,37
