,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,8,59.0
1,0,366,212,2,15.0
2,1,366,396,2,13.0
3,1,366,212,3,14.0
4,1,396,273,1,6.0
5,1,396,370,1,6.0
6,2,366,396,1,4.0
7,2,366,212,2,13.0
8,2,396,178,1,4.0
9,3,212,273,1,5.0
10,3,366,212,1,5.0
11,3,396,214,1,5.0
12,4,366,396,1,6.0
13,4,366,212,4,19.0
14,5,212,215,1,6.0
15,5,366,212,1,7.0
16,5,366,501,1,2.0
17,6,212,598,1,6.0
18,7,212,178,1,5.0
19,7,215,501,1,6.0
20,7,366,396,1,7.0
21,7,598,278,1,5.0
22,8,212,145,1,6.0
23,8,366,212,1,6.0
24,10,366,212,1,5.0
25,11,212,232,1,5.0
