,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1082.0,3,2
2,1228.0,6,5
3,1313.0,7,3
4,1429.0,17,14
5,1559.0,20,11
6,1688.0,30,15
7,1912.0,33,17
8,2055.0,43,21
9,2179.0,49,17
10,2442.0,60,32
11,2688.0,69,34
12,2881.0,74,29
13,3064.0,80,32
14,3333.0,86,42
15,3487.0,88,38
16,3734.0,91,45
17,3999.0,94,52
18,4312.0,100,52
19,4600.0,108,59
20,4897.0,105,61
21,5372.0,112,76
22,5748.0,118,74
23,6175.0,113,78
24,6786.0,117,91
25,7495.0,121,104
26,8112.0,129,107
27,8778.0,136,121
28,9637.0,139,132
29,10527.0,141,136
30,11372.0,149,141
31,12096.0,156,140
32,13078.0,164,156
33,13960.0,171,173
34,15228.0,177,197
35,16726.0,184,225
36,18156.0,188,229
