,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3666.0,3,2
2,3358.0,13,13
3,3067.0,19,14
4,2892.0,27,20
5,2722.0,39,27
6,2472.0,44,23
7,2200.0,49,24
8,1957.0,52,22
9,1782.0,53,26
10,1613.0,57,21
11,1390.0,59,17
12,1195.0,55,12
13,1051.0,57,16
14,942.0,54,15
15,830.0,49,12
16,694.0,47,8
17,568.0,43,5
18,494.0,46,8
19,424.0,42,6
20,364.0,40,6
21,319.0,39,7
22,277.0,38,6
23,241.0,31,6
24,208.0,30,4
25,160.0,27,1
26,121.0,25,1
27,95.0,20,1
28,80.0,18,2
29,61.0,16,1
30,40.0,10,0
31,33.0,6,1
32,30.0,7,1
33,36.0,8,2
34,25.0,7,0
35,17.0,5,0
36,20.0,6,1
