,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4392.0,3,2
2,3765.0,13,12
3,3226.0,20,13
4,2738.0,26,15
5,2309.0,33,17
6,1943.0,35,16
7,1607.0,41,20
8,1321.0,43,12
9,1107.0,49,18
10,904.0,45,9
11,728.0,45,11
12,598.0,43,9
13,467.0,42,6
14,385.0,37,9
15,334.0,32,7
16,271.0,28,6
17,236.0,26,7
18,186.0,24,3
19,156.0,26,4
20,105.0,21,0
21,87.0,15,3
22,67.0,12,1
23,68.0,13,3
24,45.0,10,0
25,38.0,10,1
26,33.0,11,1
27,20.0,10,0
28,16.0,6,1
29,16.0,4,1
30,17.0,5,1
31,10.0,3,0
32,6.0,3,0
33,3.0,2,0
34,1.0,1,0
35,0.0,0,0
36,0.0,0,0
