,num_infected,cities_infected,num_interactions
0,2000,1,0
1,2052,3,2
2,2007,3,2
3,2119,11,10
4,2178,21,15
5,2214,25,11
6,2237,36,21
7,2328,42,23
8,2427,51,27
9,2456,54,24
10,2500,58,26
11,2490,62,21
12,2511,64,30
13,2510,68,26
14,2545,73,32
15,2612,74,39
16,2672,78,35
17,2701,82,32
18,2683,88,32
19,2718,90,39
20,2701,89,33
21,2710,92,36
22,2786,97,41
23,2908,100,52
24,2985,103,47
25,3076,106,47
26,3182,109,53
27,3103,108,34
28,3152,107,46
29,3106,104,37
30,3044,105,35
31,3153,110,50
32,3160,112,42
33,3173,116,42
34,3140,113,41
35,3169,113,45
36,3167,111,44
