,num_infected,cities_infected,num_interactions
0,1000,1,0
1,1069,3,2
2,1149,8,7
3,1196,12,8
4,1172,14,8
5,1182,16,8
6,1202,21,10
7,1238,28,15
8,1344,34,17
9,1342,38,13
10,1324,41,12
11,1333,44,16
12,1349,45,17
13,1312,48,13
14,1297,48,14
15,1326,51,21
16,1359,57,22
17,1362,62,18
18,1369,66,20
19,1385,70,20
20,1351,69,15
21,1337,68,19
22,1290,70,14
23,1285,71,18
24,1327,76,24
25,1295,80,15
26,1246,77,14
27,1224,75,17
28,1238,69,19
29,1223,74,16
30,1271,73,24
31,1316,79,24
32,1287,78,16
33,1290,80,20
34,1287,83,19
35,1272,83,18
36,1257,84,16
