,num_infected,cities_infected,num_interactions
0,2000,1,0
1,2199,3,2
2,2381,8,7
3,2677,21,16
4,2935,33,22
5,3120,41,17
6,3298,47,19
7,3456,48,16
8,3757,59,38
9,4007,63,37
10,4161,71,37
11,4584,76,46
12,5072,84,58
13,5338,89,41
14,5825,95,63
15,6398,102,78
16,7191,110,91
17,7584,115,72
18,8097,124,89
19,8942,134,132
20,9617,137,107
21,10367,141,128
22,11219,146,128
23,12109,150,136
24,13169,156,163
25,14317,160,174
26,15784,161,186
27,16939,165,191
28,18525,165,223
29,20080,169,240
30,21758,177,245
31,23986,181,292
32,26071,186,305
33,28444,190,321
34,31000,195,343
35,33824,197,382
36,36821,206,400
