,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4677.0,4,3
2,4222.0,13,13
3,3878.0,27,25
4,3576.0,40,27
5,3355.0,50,28
6,3060.0,57,25
7,2722.0,61,25
8,2435.0,70,31
9,2125.0,70,20
10,1916.0,70,25
11,1655.0,72,19
12,1538.0,70,26
13,1426.0,71,27
14,1202.0,69,12
15,1013.0,60,12
16,880.0,58,16
17,750.0,54,8
18,644.0,51,9
19,548.0,50,8
20,428.0,41,1
21,398.0,38,11
22,352.0,34,8
23,304.0,34,5
24,250.0,35,3
25,211.0,32,4
26,190.0,30,5
27,161.0,25,3
28,137.0,22,3
29,105.0,20,1
30,74.0,18,0
31,59.0,16,1
32,45.0,15,1
33,35.0,10,1
34,23.0,7,0
35,15.0,6,0
36,17.0,6,1
