,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,18,120
1,0,366,212,8,57
2,1,366,396,15,118
3,1,366,212,6,44
4,1,396,627,1,7
5,1,396,158,1,7
6,1,396,214,1,8
7,1,396,238,1,7
8,1,396,308,1,5
9,1,396,495,1,3
10,2,366,396,7,53
11,2,366,212,9,56
12,2,396,519,1,6
13,2,396,558,1,8
14,2,396,158,1,6
15,2,396,255,1,8
16,3,212,565,1,8
17,3,255,212,1,7
18,3,366,396,6,45
19,3,366,212,8,43
20,4,212,51,1,6
21,4,366,396,3,26
22,4,366,212,1,6
23,4,396,619,1,7
24,4,396,255,2,12
25,4,396,495,1,7
26,5,212,544,1,6
27,5,212,214,1,8
28,5,212,276,1,6
29,5,366,396,5,27
30,5,366,212,3,29
31,5,565,212,1,6
32,6,212,545,1,8
33,6,212,214,1,9
34,6,366,396,3,17
35,6,366,212,3,18
36,6,495,559,1,10
37,7,214,13,1,8
38,7,366,396,1,7
39,7,366,212,2,17
40,7,396,489,1,7
41,7,559,495,1,5
42,8,51,212,1,8
43,8,212,519,1,6
44,8,366,396,3,25
45,8,366,212,1,5
46,8,396,563,1,9
47,8,396,255,1,5
48,9,366,396,1,9
49,9,366,212,1,6
50,9,489,212,1,6
51,9,519,254,1,7
52,9,545,501,1,5
53,10,212,385,1,7
54,10,366,396,1,6
55,10,366,212,1,7
56,10,563,212,1,7
57,11,13,412,1,7
58,11,212,24,1,6
59,11,212,238,1,10
60,11,212,370,1,6
61,11,366,396,1,4
62,11,396,627,1,7
63,12,212,453,1,8
64,12,254,616,1,9
65,12,396,519,1,7
66,12,396,255,1,6
67,12,501,627,1,5
68,13,212,487,1,8
69,13,255,278,1,7
70,13,366,396,1,8
71,13,396,519,1,9
72,13,396,276,1,7
73,13,563,212,1,5
74,14,212,627,1,7
75,14,366,396,1,7
76,14,366,212,1,7
77,15,212,412,1,6
78,15,212,585,1,5
79,15,396,627,1,7
80,15,627,560,1,7
81,17,212,598,1,7
82,17,585,212,1,7
83,17,627,286,1,8
84,19,212,545,1,6
85,19,286,544,1,7
86,19,627,13,1,7
87,20,212,14,1,7
88,20,598,70,1,6
89,21,545,623,1,5
90,22,286,276,1,8
