,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,5,37
1,0,366,212,8,65
2,1,212,24,1,7
3,1,366,396,6,38
4,1,366,212,5,32
5,1,396,24,1,7
6,1,396,453,1,6
7,2,212,302,1,6
8,2,366,396,2,13
9,2,366,212,3,20
10,2,396,598,1,6
11,2,396,158,1,5
12,3,366,396,3,19
13,3,366,212,3,22
14,3,396,598,1,7
15,3,396,238,1,5
16,3,396,255,1,8
17,4,212,412,1,6
18,4,255,13,1,7
19,4,366,396,2,16
20,4,366,212,2,13
21,4,396,563,1,7
22,4,396,255,2,12
23,5,212,598,1,7
24,5,212,255,2,14
25,5,255,164,1,7
26,5,366,212,4,35
27,5,396,627,1,8
28,5,563,54,1,7
29,6,563,54,1,10
30,7,212,449,1,6
31,7,212,453,1,5
32,7,212,487,1,6
33,7,396,627,1,7
34,10,366,212,1,5
35,12,212,255,1,7
