,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4157.0,3,2
2,4332.0,12,11
3,4420.0,25,18
4,4578.0,36,21
5,4633.0,47,27
6,4754.0,60,39
7,4821.0,70,36
8,4857.0,76,33
9,5041.0,83,53
10,5168.0,85,60
11,5255.0,94,52
12,5455.0,102,73
13,5557.0,106,63
14,5653.0,106,61
15,5866.0,110,76
16,5798.0,114,62
17,5847.0,116,63
18,5924.0,119,66
19,6177.0,122,88
20,6240.0,124,76
21,6259.0,123,69
22,6574.0,125,105
23,6674.0,128,84
24,6806.0,136,97
25,6898.0,138,84
26,7022.0,144,105
27,7083.0,147,91
28,7424.0,148,115
29,7627.0,154,111
30,7806.0,154,109
31,8036.0,158,116
32,8261.0,155,120
33,8285.0,158,107
34,8288.0,161,106
35,8509.0,166,124
36,8793.0,166,138
