,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4608.0,4,3
2,4093.0,15,14
3,3834.0,25,19
4,3594.0,35,28
5,3262.0,42,20
6,2914.0,47,28
7,2694.0,56,25
8,2442.0,59,32
9,2246.0,59,23
10,2049.0,67,31
11,1776.0,68,21
12,1656.0,73,26
13,1459.0,69,21
14,1196.0,65,10
15,1039.0,57,17
16,916.0,52,13
17,791.0,52,12
18,677.0,49,8
19,585.0,48,8
20,485.0,44,6
21,429.0,41,9
22,360.0,33,5
23,350.0,30,10
24,288.0,29,3
25,241.0,29,4
26,195.0,23,3
27,157.0,22,1
28,115.0,19,0
29,99.0,18,2
30,92.0,17,3
31,80.0,14,2
32,66.0,14,1
33,68.0,14,3
34,61.0,12,2
35,42.0,10,0
36,30.0,9,0
