,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5292.0,3,2
2,5485.0,20,20
3,5570.0,29,22
4,5892.0,49,36
5,5978.0,60,37
6,6294.0,66,41
7,6460.0,74,49
8,6516.0,80,46
9,6570.0,88,52
10,6677.0,91,53
11,6892.0,96,65
12,7035.0,107,79
13,7253.0,112,80
14,7438.0,119,88
15,7621.0,126,93
16,7989.0,129,107
17,8205.0,132,98
18,8323.0,131,99
19,8489.0,131,105
20,8814.0,134,132
21,8820.0,140,104
22,9088.0,143,129
23,9343.0,150,121
24,9709.0,154,137
25,9899.0,153,131
26,9948.0,159,120
27,10166.0,163,138
28,10458.0,167,148
29,10645.0,168,142
30,10909.0,167,151
31,11080.0,172,148
32,11284.0,175,153
33,11452.0,177,152
34,11672.0,177,154
35,11939.0,177,167
36,12518.0,182,183
