,num_infected,cities_infected,num_interactions
0,3000,1,0
1,2909,3,2
2,2881,10,10
3,2762,21,16
4,2580,27,11
5,2611,37,21
6,2457,46,21
7,2351,50,23
8,2371,62,29
9,2271,66,25
10,2179,67,27
11,2140,70,27
12,2051,71,29
13,1979,73,29
14,1942,75,30
15,1868,72,32
16,1744,74,25
17,1640,71,22
18,1518,71,18
19,1370,69,15
20,1262,68,17
21,1234,71,26
22,1119,65,14
23,1066,67,21
24,1046,63,21
25,924,60,9
26,930,59,23
27,911,59,20
28,853,61,15
29,853,57,20
30,833,55,18
31,774,60,13
32,760,66,17
33,679,63,9
34,650,59,11
35,584,58,8
36,574,54,14
