,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4803.0,3,2
2,5888.0,14,13
3,6881.0,22,18
4,8339.0,36,29
5,9960.0,59,46
6,11818.0,75,51
7,14468.0,85,81
8,17742.0,98,109
9,21618.0,113,127
10,26098.0,128,170
11,31903.0,142,223
12,38855.0,155,253
13,47316.0,163,311
14,57742.0,177,360
15,70052.0,186,425
16,84880.0,195,521
17,103647.0,215,587
18,126150.0,227,703
19,154552.0,238,804
20,188225.0,256,921
21,230107.0,272,1029
22,279830.0,284,1130
23,340523.0,292,1274
24,415222.0,309,1400
25,506502.0,319,1473
26,619254.0,326,1615
27,755174.0,333,1702
28,921543.0,346,1808
29,1125185.0,355,1888
30,1374414.0,362,1994
31,1675977.0,376,2113
32,2044346.0,385,2185
33,2505964.0,390,2245
34,3058260.0,399,2365
35,3734685.0,409,2467
36,4561327.0,416,2556
