,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1145.0,3,2
2,1221.0,4,3
3,1318.0,11,9
4,1452.0,15,9
5,1606.0,21,12
6,1708.0,24,8
7,1879.0,36,20
8,2050.0,45,20
9,2282.0,54,21
10,2556.0,61,32
11,2692.0,67,29
12,2866.0,69,28
13,3036.0,77,36
14,3295.0,80,45
15,3512.0,85,36
16,3858.0,91,49
17,4082.0,93,45
18,4368.0,102,49
19,4794.0,112,71
20,5045.0,115,61
21,5388.0,119,68
22,5878.0,125,79
23,6308.0,133,80
24,6844.0,137,94
25,7608.0,140,113
26,8167.0,145,101
27,9037.0,146,137
28,9732.0,150,118
29,10356.0,148,124
30,11278.0,153,153
31,12079.0,154,139
32,12984.0,157,154
33,14013.0,157,167
34,15338.0,160,205
35,16666.0,173,214
36,17793.0,177,204
