,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3387.0,3,2
2,3786.0,12,11
3,4150.0,23,17
4,4633.0,38,26
5,5128.0,50,31
6,5470.0,59,37
7,5912.0,65,39
8,6313.0,75,44
9,7134.0,86,71
10,7642.0,98,67
11,8182.0,98,79
12,8809.0,107,82
13,9545.0,115,93
14,10366.0,121,107
15,11115.0,130,114
16,12110.0,137,128
17,12905.0,139,123
18,13856.0,143,142
19,15028.0,150,171
20,16125.0,152,160
21,17628.0,158,199
22,18953.0,161,204
23,20650.0,166,219
24,22707.0,176,276
25,24602.0,181,271
26,26736.0,191,295
27,29121.0,197,324
28,31968.0,207,356
29,34661.0,213,368
30,37804.0,219,408
31,41139.0,221,418
32,44749.0,223,447
33,49373.0,227,520
34,53593.0,229,490
35,57827.0,229,546
36,63169.0,234,602
