,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3981.0,3,2
2,4242.0,9,10
3,4258.0,17,13
4,4428.0,28,23
5,4461.0,36,24
6,4646.0,51,34
7,4747.0,61,37
8,4874.0,71,39
9,5076.0,81,43
10,5294.0,88,60
11,5473.0,95,65
12,5594.0,104,53
13,5743.0,107,69
14,5984.0,112,73
15,6167.0,118,87
16,6249.0,118,71
17,6448.0,125,81
18,6652.0,128,87
19,6687.0,135,82
20,6850.0,134,92
21,6826.0,131,80
22,7015.0,132,91
23,7059.0,136,84
24,7127.0,136,94
25,7135.0,138,88
26,7202.0,141,89
27,7442.0,144,109
28,7641.0,144,109
29,7974.0,145,128
30,8151.0,149,116
31,8172.0,148,99
32,8176.0,153,103
33,8470.0,157,125
34,8612.0,158,112
35,8678.0,157,114
36,8856.0,156,124
