,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5937.0,3,2
2,7207.0,19,18
3,8677.0,37,25
4,10253.0,47,29
5,12402.0,65,64
6,14859.0,79,70
7,18127.0,95,110
8,22108.0,109,133
9,27058.0,121,156
10,32965.0,137,203
11,40182.0,145,258
12,48929.0,155,317
13,59136.0,172,368
14,71918.0,187,440
15,87586.0,201,514
16,106672.0,212,597
17,129872.0,227,712
18,158553.0,242,799
19,192547.0,258,913
20,234321.0,269,1021
21,286710.0,275,1166
22,349086.0,285,1263
23,426926.0,306,1389
24,520831.0,316,1479
25,632631.0,324,1588
26,772041.0,338,1694
27,943732.0,345,1819
28,1153518.0,354,1900
29,1411223.0,362,2009
30,1721468.0,370,2073
31,2105553.0,375,2179
32,2572080.0,385,2288
33,3142440.0,403,2355
34,3844074.0,411,2448
35,4700732.0,421,2516
36,5745335.0,434,2631
