,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,36,396.0
1,0,366,212,32,291.0
2,1,212,512,1,8.0
3,1,212,1,1,9.0
4,1,212,543,1,7.0
5,1,212,565,1,8.0
6,1,212,563,1,10.0
7,1,212,370,1,11.0
8,1,366,396,46,547.0
9,1,366,212,27,225.0
10,1,396,516,1,11.0
11,1,396,5,1,10.0
12,1,396,103,2,21.0
13,1,396,619,1,10.0
14,1,396,627,1,9.0
15,1,396,238,1,7.0
16,1,396,255,2,24.0
17,1,396,273,1,11.0
18,1,396,276,1,8.0
19,1,396,495,1,11.0
20,2,212,519,1,8.0
21,2,212,545,2,18.0
22,2,212,178,1,8.0
23,2,212,302,1,9.0
24,2,212,330,1,8.0
25,2,212,349,1,11.0
26,2,255,13,1,11.0
27,2,255,623,1,10.0
28,2,366,396,40,460.0
29,2,366,212,30,309.0
30,2,396,512,2,25.0
31,2,396,544,1,10.0
32,2,396,38,1,12.0
33,2,396,558,1,5.0
34,2,396,563,3,40.0
35,2,396,598,2,21.0
36,2,396,93,1,11.0
37,2,396,614,1,11.0
38,2,396,145,1,11.0
39,2,396,160,1,12.0
40,2,396,214,1,8.0
41,2,396,238,2,18.0
42,2,396,255,1,10.0
43,2,396,276,3,37.0
44,2,512,560,1,9.0
45,3,212,519,1,9.0
46,3,212,14,1,12.0
47,3,212,145,1,10.0
48,3,212,276,1,10.0
49,3,212,323,1,8.0
50,3,212,345,1,10.0
51,3,212,349,1,12.0
52,3,212,405,1,8.0
53,3,212,415,1,11.0
54,3,212,585,1,9.0
55,3,212,487,1,9.0
56,3,276,13,1,7.0
57,3,366,396,44,402.0
58,3,366,212,41,357.0
59,3,396,544,2,17.0
60,3,396,563,3,33.0
61,3,396,627,2,22.0
62,3,396,145,2,15.0
63,3,396,158,2,21.0
64,3,396,160,1,11.0
65,3,396,214,1,11.0
66,3,396,238,3,43.0
67,3,396,276,3,28.0
68,3,396,302,1,11.0
69,3,396,414,1,7.0
70,3,519,384,1,11.0
71,3,560,238,1,9.0
72,3,563,212,1,10.0
73,3,563,396,1,11.0
74,4,13,519,1,11.0
75,4,13,24,1,9.0
76,4,13,556,1,9.0
77,4,145,164,1,9.0
78,4,160,501,1,9.0
79,4,212,512,1,9.0
80,4,212,8,1,11.0
81,4,212,14,1,10.0
82,4,212,544,1,9.0
83,4,212,598,1,10.0
84,4,212,622,1,10.0
85,4,212,160,1,8.0
86,4,212,255,2,22.0
87,4,212,273,1,13.0
88,4,212,302,1,8.0
89,4,212,405,1,11.0
90,4,212,407,1,10.0
91,4,212,453,1,9.0
92,4,212,455,1,7.0
93,4,212,495,1,11.0
94,4,214,13,1,12.0
95,4,238,555,1,11.0
96,4,238,212,1,10.0
97,4,255,396,1,8.0
98,4,255,254,1,9.0
99,4,273,384,1,11.0
100,4,276,212,1,8.0
101,4,366,396,45,339.0
102,4,366,212,40,446.0
103,4,366,501,1,2.0
104,4,396,519,1,8.0
105,4,396,8,1,10.0
106,4,396,528,1,9.0
107,4,396,33,1,11.0
108,4,396,38,2,23.0
109,4,396,563,3,26.0
110,4,396,598,3,32.0
111,4,396,93,1,8.0
112,4,396,616,1,9.0
113,4,396,627,3,23.0
114,4,396,123,1,8.0
115,4,396,145,1,8.0
116,4,396,158,2,19.0
117,4,396,214,2,20.0
118,4,396,238,3,37.0
119,4,396,255,6,71.0
120,4,396,273,2,16.0
121,4,396,276,5,61.0
122,4,396,302,1,10.0
123,4,396,370,1,10.0
124,4,396,452,1,9.0
125,4,396,453,1,7.0
126,4,396,489,1,6.0
127,4,396,495,1,9.0
128,4,414,396,1,8.0
129,4,415,212,1,10.0
130,4,519,254,1,12.0
131,4,543,623,1,10.0
132,4,544,560,1,11.0
133,4,544,164,1,10.0
134,4,560,302,1,10.0
135,4,563,54,2,28.0
136,4,627,384,1,11.0
137,4,627,164,1,10.0
138,5,13,24,1,7.0
139,5,54,495,1,9.0
140,5,160,501,1,12.0
141,5,212,8,1,12.0
142,5,212,16,1,11.0
143,5,212,544,1,10.0
144,5,212,545,2,16.0
145,5,212,38,1,8.0
146,5,212,565,1,10.0
147,5,212,63,1,10.0
148,5,212,103,2,17.0
149,5,212,627,1,10.0
150,5,212,178,2,20.0
151,5,212,214,1,11.0
152,5,212,215,2,22.0
153,5,212,255,1,13.0
154,5,212,276,2,23.0
155,5,212,302,1,8.0
156,5,212,378,1,9.0
157,5,212,405,2,19.0
158,5,212,412,1,9.0
159,5,212,442,1,9.0
160,5,212,495,2,20.0
161,5,214,70,1,11.0
162,5,214,382,1,11.0
163,5,255,278,1,12.0
164,5,255,13,1,9.0
165,5,255,326,1,12.0
166,5,273,212,1,9.0
167,5,273,501,1,13.0
168,5,276,396,1,8.0
169,5,276,278,1,10.0
170,5,276,555,1,9.0
171,5,276,501,1,13.0
172,5,323,425,1,12.0
173,5,366,396,43,421.0
174,5,366,212,42,542.0
175,5,384,627,1,8.0
176,5,396,516,1,8.0
177,5,396,5,2,19.0
178,5,396,528,1,8.0
179,5,396,24,1,11.0
180,5,396,38,2,19.0
181,5,396,558,1,9.0
182,5,396,598,1,9.0
183,5,396,606,1,10.0
184,5,396,627,2,25.0
185,5,396,145,1,10.0
186,5,396,158,2,19.0
187,5,396,160,3,31.0
188,5,396,178,1,12.0
189,5,396,214,1,13.0
190,5,396,238,1,10.0
191,5,396,255,3,24.0
192,5,396,276,3,32.0
193,5,396,302,1,12.0
194,5,396,370,1,11.0
195,5,396,374,1,10.0
196,5,396,414,2,24.0
197,5,396,453,1,12.0
198,5,414,396,1,8.0
199,5,512,13,1,8.0
200,5,512,560,1,9.0
201,5,516,396,1,10.0
202,5,560,24,1,10.0
203,5,563,212,1,9.0
204,5,563,54,1,12.0
205,5,616,286,1,10.0
206,5,627,396,1,10.0
207,5,627,623,1,11.0
208,6,13,622,1,9.0
209,6,13,255,1,11.0
210,6,13,276,1,10.0
211,6,24,326,1,9.0
212,6,54,318,1,10.0
213,6,145,560,1,9.0
214,6,145,54,1,11.0
215,6,178,212,2,23.0
216,6,212,12,3,36.0
217,6,212,16,1,9.0
218,6,212,63,2,23.0
219,6,212,598,1,9.0
220,6,212,93,1,10.0
221,6,212,606,1,9.0
222,6,212,619,1,10.0
223,6,212,124,1,10.0
224,6,212,145,2,22.0
225,6,212,152,1,9.0
226,6,212,158,1,7.0
227,6,212,173,1,9.0
228,6,212,214,3,31.0
229,6,212,238,2,16.0
230,6,212,255,5,53.0
231,6,212,273,1,7.0
232,6,212,276,2,22.0
233,6,212,563,1,7.0
234,6,212,318,1,13.0
235,6,212,345,1,8.0
236,6,212,349,2,21.0
237,6,212,353,1,9.0
238,6,212,394,1,12.0
239,6,212,395,1,10.0
240,6,212,405,2,21.0
241,6,212,412,1,11.0
242,6,212,585,2,16.0
243,6,212,449,1,8.0
244,6,212,505,1,8.0
245,6,214,70,1,10.0
246,6,238,278,1,10.0
247,6,255,384,1,10.0
248,6,255,278,1,10.0
249,6,255,382,1,10.0
250,6,255,70,1,13.0
251,6,255,212,1,11.0
252,6,255,477,1,10.0
253,6,276,396,1,9.0
254,6,276,13,1,12.0
255,6,276,278,1,10.0
256,6,276,212,2,26.0
257,6,276,382,1,11.0
258,6,278,627,1,11.0
259,6,278,239,1,12.0
260,6,326,24,1,9.0
261,6,345,212,1,11.0
262,6,349,13,1,11.0
263,6,349,501,1,9.0
264,6,366,396,42,456.0
265,6,366,212,44,541.0
266,6,366,501,1,2.0
267,6,370,70,1,11.0
268,6,370,623,1,11.0
269,6,378,212,1,6.0
270,6,396,512,1,8.0
271,6,396,516,1,7.0
272,6,396,5,1,12.0
273,6,396,519,3,37.0
274,6,396,531,1,9.0
