,num_infected,cities_infected,num_interactions
0,3000,1,0
1,3141,3,2
2,3504,6,5
3,3868,8,5
4,4325,25,22
5,4854,36,34
6,5131,47,29
7,5613,59,47
8,6186,68,55
9,6777,77,65
10,7494,86,68
11,8167,92,85
12,8966,100,100
13,9816,106,98
14,10565,112,104
15,11351,118,106
16,12165,122,120
17,13000,136,130
18,14176,143,156
19,15541,149,173
20,16972,158,185
21,18545,168,213
22,20432,173,245
23,22047,178,233
24,24028,187,257
25,26109,191,277
26,28363,196,296
27,30939,203,337
28,33649,206,362
29,36634,215,393
30,40189,217,408
31,44052,222,459
32,47572,225,476
33,51568,238,518
34,55719,243,510
35,60837,248,580
36,66521,251,615
