,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1245.0,3,2
2,1551.0,6,5
3,1937.0,16,12
4,2339.0,20,14
5,2772.0,30,19
6,3402.0,40,27
7,4021.0,48,25
8,4989.0,58,47
9,5997.0,66,58
10,7436.0,75,62
11,9132.0,92,87
12,11006.0,104,96
13,13324.0,113,121
14,16035.0,121,139
15,19319.0,126,163
16,23594.0,142,218
17,28807.0,152,263
18,35144.0,162,299
19,42797.0,173,358
20,52008.0,190,407
21,63092.0,202,477
22,76670.0,217,555
23,92923.0,229,625
24,113495.0,238,747
25,138711.0,249,845
26,169003.0,258,957
27,206223.0,267,1094
28,251746.0,284,1154
29,308106.0,297,1308
30,374740.0,308,1398
31,457563.0,319,1519
32,557662.0,329,1593
33,681034.0,342,1718
34,832368.0,348,1783
35,1017041.0,353,1899
36,1241453.0,359,2021
