,num_infected,cities_infected,num_interactions
0,3000,1,0
1,2955,3,2
2,2836,12,11
3,2807,21,15
4,2820,36,26
5,2651,46,19
6,2457,50,14
7,2335,52,10
8,2279,55,17
9,2179,62,22
10,2052,63,23
11,1921,62,18
12,1830,59,22
13,1780,63,22
14,1715,67,26
15,1604,65,21
16,1570,68,29
17,1513,69,26
18,1392,70,20
19,1305,72,17
20,1323,71,29
21,1164,66,11
22,1083,63,18
23,1036,60,18
24,940,56,13
25,892,56,15
26,824,52,12
27,831,53,18
28,774,54,13
29,705,49,10
30,661,50,13
31,627,53,12
32,544,49,5
33,486,47,7
34,428,44,5
35,369,42,4
36,340,41,6
