,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4253.0,3,2
2,3637.0,15,14
3,3080.0,23,16
4,2687.0,31,23
5,2272.0,38,15
6,1849.0,41,11
7,1595.0,44,16
8,1327.0,43,15
9,1077.0,45,12
10,935.0,42,19
11,821.0,44,15
12,687.0,47,13
13,549.0,44,9
14,444.0,40,6
15,386.0,41,10
16,298.0,36,4
17,223.0,33,2
18,173.0,24,4
19,125.0,20,1
20,108.0,18,3
21,82.0,17,1
22,54.0,13,0
23,36.0,9,0
24,23.0,8,0
25,19.0,6,1
26,12.0,5,0
27,7.0,4,0
28,3.0,2,0
29,1.0,1,0
30,0.0,0,0
31,0.0,0,0
32,0.0,0,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
