,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4852.0,3,2
2,5074.0,11,12
3,5321.0,26,22
4,5584.0,38,22
5,5677.0,53,36
6,5848.0,71,46
7,6083.0,79,48
8,6101.0,87,45
9,6189.0,94,57
10,6292.0,98,58
11,6426.0,101,61
12,6431.0,108,69
13,6703.0,115,78
14,6759.0,112,68
15,6970.0,117,92
16,7044.0,123,69
17,7091.0,127,74
18,7355.0,129,96
19,7508.0,133,97
20,7702.0,138,95
21,7875.0,141,101
22,7950.0,146,93
23,7900.0,147,87
24,8100.0,147,105
25,8416.0,149,124
26,8732.0,152,124
27,8897.0,153,121
28,8973.0,154,119
29,9211.0,155,120
30,9367.0,155,127
31,9514.0,153,116
32,9827.0,154,148
33,9927.0,157,130
34,10081.0,157,132
35,10295.0,162,142
36,10541.0,167,146
