,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4268.0,4,3
2,4490.0,17,15
3,4502.0,27,19
4,4650.0,38,27
5,4768.0,55,35
6,5009.0,65,45
7,5467.0,74,59
8,5650.0,79,44
9,5811.0,91,53
10,6153.0,94,74
11,6401.0,102,69
12,6646.0,107,78
13,6543.0,114,61
14,6714.0,119,81
15,6814.0,121,74
16,7003.0,123,91
17,7259.0,126,107
18,7461.0,130,99
19,7523.0,131,84
20,7625.0,133,88
21,7742.0,134,97
22,7826.0,139,102
23,8123.0,141,118
24,8281.0,145,108
25,8560.0,151,132
26,8729.0,150,118
27,8854.0,157,118
28,9256.0,160,144
29,9494.0,161,135
30,10215.0,163,186
31,10498.0,167,148
32,10714.0,169,149
33,11086.0,175,165
34,11220.0,171,145
35,11627.0,174,176
36,11872.0,176,166
