,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3320.0,4,3
2,3688.0,16,14
3,4158.0,30,23
4,4548.0,43,28
5,4931.0,54,33
6,5330.0,63,30
7,5844.0,74,49
8,6270.0,79,47
9,6641.0,86,50
10,7192.0,97,66
11,7731.0,104,78
12,8222.0,107,75
13,8832.0,109,69
14,9651.0,115,99
15,10358.0,120,101
16,11345.0,128,123
17,12239.0,129,120
18,13638.0,136,165
19,14865.0,141,163
20,16279.0,144,177
21,17744.0,155,190
22,19340.0,167,219
23,20990.0,174,238
24,22611.0,182,233
25,24428.0,187,261
26,26644.0,187,293
27,28860.0,193,311
28,31744.0,205,358
29,34792.0,204,362
30,37946.0,209,397
31,41297.0,215,423
32,45116.0,219,457
33,49262.0,221,493
34,54164.0,229,534
35,59104.0,238,565
36,64417.0,238,583
