,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3645.0,3,2
2,4344.0,8,7
3,5202.0,17,17
4,6503.0,36,37
5,8000.0,48,36
6,9679.0,66,59
7,11883.0,83,80
8,14407.0,93,89
9,17251.0,108,116
10,21322.0,121,164
11,25921.0,131,199
12,31221.0,143,219
13,38180.0,157,282
14,46737.0,167,333
15,57188.0,178,383
16,69496.0,195,440
17,84498.0,207,538
18,102557.0,219,642
19,123948.0,231,717
20,151052.0,241,831
21,184353.0,253,927
22,224684.0,260,1028
23,273950.0,278,1155
24,333685.0,286,1253
25,407257.0,295,1365
26,497288.0,310,1520
27,607919.0,319,1574
28,742465.0,330,1674
29,905656.0,340,1792
30,1105813.0,350,1907
31,1352089.0,357,2001
32,1652607.0,367,2115
33,2017387.0,374,2167
34,2465213.0,383,2276
35,3013278.0,388,2342
36,3693443.0,397,2469
