,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4667.0,3,2
2,5187.0,13,12
3,5653.0,31,23
4,6123.0,43,31
5,6667.0,56,35
6,7190.0,65,41
7,7869.0,72,52
8,8491.0,82,57
9,9166.0,88,68
10,9831.0,99,85
11,10781.0,110,101
12,11629.0,118,112
13,12819.0,124,134
14,14229.0,132,161
15,15354.0,140,154
16,16760.0,146,182
17,18364.0,153,197
18,19976.0,162,206
19,21552.0,166,209
20,23659.0,171,265
21,26028.0,180,291
22,28293.0,189,281
23,30990.0,196,331
24,33806.0,199,332
25,36811.0,206,363
26,40030.0,209,389
27,43644.0,217,412
28,47386.0,221,443
29,51798.0,225,498
30,56085.0,232,512
31,61014.0,232,545
32,66653.0,238,628
33,72528.0,239,645
34,79483.0,247,693
35,87335.0,252,766
36,95289.0,258,765
