,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,3888.0,3,2
2,3087.0,10,10
3,2410.0,20,17
4,1868.0,27,13
5,1478.0,29,8
6,1168.0,32,12
7,885.0,35,13
8,670.0,31,6
9,503.0,25,5
10,382.0,28,6
11,281.0,18,5
12,204.0,15,2
13,142.0,15,1
14,110.0,12,3
15,84.0,11,3
16,60.0,9,1
17,50.0,9,2
18,30.0,6,0
19,24.0,6,1
20,20.0,7,1
21,16.0,5,1
22,8.0,4,0
23,3.0,2,0
24,1.0,1,0
25,0.0,0,0
26,0.0,0,0
27,0.0,0,0
28,0.0,0,0
29,0.0,0,0
30,0.0,0,0
31,0.0,0,0
32,0.0,0,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
